证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
AUTD,黄金T+D,2020-12-01 20:20:00,376.2300,376.2800,376.1000,376.2000,-0.0800,-0.0213,408,"153,492,740"
AUTD,黄金T+D,2020-12-01 20:25:00,376.2000,376.2400,375.8000,375.8000,-0.4000,-0.1063,462,"173,681,520"
AUTD,黄金T+D,2020-12-01 20:30:00,375.8000,375.9400,375.6000,375.9000,0.1000,0.0266,502,"188,638,260"
AUTD,黄金T+D,2020-12-01 20:35:00,375.8800,375.9700,375.6600,375.7500,-0.1500,-0.0399,132,"49,611,080"
AUTD,黄金T+D,2020-12-01 20:40:00,375.7000,375.9000,375.7000,375.8000,0.0500,0.0133,144,"54,116,220"
AUTD,黄金T+D,2020-12-01 20:45:00,375.8400,375.9000,375.7500,375.8500,0.0500,0.0133,100,"37,585,440"
AUTD,黄金T+D,2020-12-01 20:50:00,375.8900,376.3000,375.8400,376.2400,0.3900,0.1038,266,"100,053,260"
AUTD,黄金T+D,2020-12-01 20:55:00,376.2000,376.4400,376.1600,376.4400,0.2000,0.0532,204,"76,777,480"
AUTD,黄金T+D,2020-12-01 21:00:00,376.4400,376.5300,376.3000,376.3000,-0.1400,-0.0372,384,"144,545,640"
AUTD,黄金T+D,2020-12-01 21:05:00,376.3400,376.5500,376.1400,376.1800,-0.1200,-0.0319,550,"207,001,200"
AUTD,黄金T+D,2020-12-01 21:10:00,376.1800,376.7800,376.1700,376.6600,0.4800,0.1276,368,"138,571,720"
AUTD,黄金T+D,2020-12-01 21:15:00,376.6600,376.6600,376.0000,376.0000,-0.6600,-0.1752,388,"146,016,200"
AUTD,黄金T+D,2020-12-01 21:20:00,376.0000,376.4700,376.0000,376.3500,0.3500,0.0931,208,"78,265,300"
AUTD,黄金T+D,2020-12-01 21:25:00,376.3500,376.7000,375.9300,376.1900,-0.1600,-0.0425,516,"194,138,320"
AUTD,黄金T+D,2020-12-01 21:30:00,376.1900,376.4800,376.0600,376.2000,0.0100,0.0027,294,"110,623,060"
AUTD,黄金T+D,2020-12-01 21:35:00,376.1500,376.4000,376.0600,376.4000,0.2000,0.0532,132,"49,653,520"
AUTD,黄金T+D,2020-12-01 21:40:00,376.3200,376.5700,376.2900,376.5000,0.1000,0.0266,258,"97,131,100"
AUTD,黄金T+D,2020-12-01 21:45:00,376.5200,376.5200,376.0500,376.0800,-0.4200,-0.1116,212,"79,771,060"
AUTD,黄金T+D,2020-12-01 21:50:00,376.1000,376.4100,376.1000,376.4100,0.3300,0.0878,72,"27,090,620"
AUTD,黄金T+D,2020-12-01 21:55:00,376.3500,376.6000,376.3100,376.6000,0.1900,0.0505,152,"57,227,700"
AUTD,黄金T+D,2020-12-01 22:00:00,376.5500,377.0600,376.5500,377.0500,0.4500,0.1195,464,"174,848,140"
AUTD,黄金T+D,2020-12-01 22:05:00,377.0500,377.2600,376.6300,377.1700,0.1200,0.0318,864,"325,750,624"
AUTD,黄金T+D,2020-12-01 22:10:00,377.1700,377.7400,377.1700,377.1900,0.0200,0.0053,722,"272,516,544"
AUTD,黄金T+D,2020-12-01 22:15:00,377.2500,377.5500,377.1900,377.4000,0.2100,0.0557,342,"129,062,840"
AUTD,黄金T+D,2020-12-01 22:20:00,377.3600,377.3700,377.0400,377.2000,-0.2000,-0.0530,266,"100,340,620"
AUTD,黄金T+D,2020-12-01 22:25:00,377.2000,377.3000,377.1000,377.2100,0.0100,0.0026,216,"81,479,300"
AUTD,黄金T+D,2020-12-01 22:30:00,377.2100,377.2900,376.7000,376.7700,-0.4400,-0.1166,144,"54,289,160"
AUTD,黄金T+D,2020-12-01 22:35:00,376.6300,376.9300,376.4000,376.4300,-0.3400,-0.0902,380,"143,091,540"
AUTD,黄金T+D,2020-12-01 22:40:00,376.4900,376.7900,376.2300,376.7900,0.3600,0.0956,196,"73,782,400"
AUTD,黄金T+D,2020-12-01 22:45:00,376.9000,377.0200,376.7500,376.7500,-0.0400,-0.0106,232,"87,444,600"
AUTD,黄金T+D,2020-12-01 22:50:00,376.8000,376.8900,376.6100,376.6200,-0.1300,-0.0345,134,"50,489,140"
AUTD,黄金T+D,2020-12-01 22:55:00,376.6500,376.8300,376.4000,376.4100,-0.2100,-0.0558,80,"30,127,960"
AUTD,黄金T+D,2020-12-01 23:00:00,376.5000,376.5000,376.3000,376.3000,-0.1100,-0.0292,110,"41,404,380"
AUTD,黄金T+D,2020-12-01 23:05:00,376.4500,377.1100,376.4500,376.7200,0.4200,0.1116,284,"107,000,780"
AUTD,黄金T+D,2020-12-01 23:10:00,376.6500,376.6500,376.2000,376.5300,-0.1900,-0.0504,122,"45,913,040"
AUTD,黄金T+D,2020-12-01 23:15:00,376.2600,376.4100,376.1000,376.3300,-0.2000,-0.0531,136,"51,172,400"
AUTD,黄金T+D,2020-12-01 23:20:00,376.4000,376.4500,376.2500,376.4000,0.0700,0.0186,48,"18,065,880"
AUTD,黄金T+D,2020-12-01 23:25:00,376.4000,376.4000,375.6000,375.6700,-0.7300,-0.1939,242,"90,984,100"
AUTD,黄金T+D,2020-12-01 23:30:00,375.8000,375.9000,375.3700,375.7000,0.0300,0.0080,248,"93,139,100"
AUTD,黄金T+D,2020-12-01 23:35:00,375.7400,376.4000,375.6500,376.2100,0.5100,0.1357,106,"39,842,440"
AUTD,黄金T+D,2020-12-01 23:40:00,376.2100,376.4500,376.1500,376.2500,0.0400,0.0106,144,"54,181,500"
AUTD,黄金T+D,2020-12-01 23:45:00,376.2500,376.2500,376.2500,376.2500,0.0000,0.0000,10,"3,762,500"
AUTD,黄金T+D,2020-12-01 23:50:00,376.2500,376.7000,376.2500,376.6400,0.3900,0.1037,104,"39,153,040"
AUTD,黄金T+D,2020-12-01 23:55:00,376.7000,376.8600,376.5400,376.5400,-0.1000,-0.0266,184,"69,323,860"
AUTD,黄金T+D,2020-12-02 00:00:00,376.6800,376.6800,376.4500,376.5300,-0.0100,-0.0027,36,"13,554,020"
AUTD,黄金T+D,2020-12-02 00:05:00,376.6000,376.7000,376.6000,376.7000,0.1700,0.0452,38,"14,313,080"
AUTD,黄金T+D,2020-12-02 00:10:00,376.7500,376.8000,376.6300,376.6500,-0.0500,-0.0133,50,"18,836,380"
AUTD,黄金T+D,2020-12-02 00:15:00,376.6100,376.6100,376.3600,376.3800,-0.2700,-0.0717,36,"13,550,460"
AUTD,黄金T+D,2020-12-02 00:20:00,376.5000,376.5000,376.1000,376.1400,-0.2400,-0.0638,50,"18,812,200"
AUTD,黄金T+D,2020-12-02 00:25:00,376.1400,376.3400,376.1400,376.2300,0.0900,0.0239,12,"4,515,100"
AUTD,黄金T+D,2020-12-02 00:30:00,376.1500,376.1700,376.0000,376.1700,-0.0600,-0.0159,24,"9,026,280"
AUTD,黄金T+D,2020-12-02 00:35:00,376.1700,376.5000,376.1700,376.5000,0.3300,0.0877,26,"9,787,200"
AUTD,黄金T+D,2020-12-02 00:40:00,376.5000,376.5700,376.4200,376.4300,-0.0700,-0.0186,32,"12,047,280"
AUTD,黄金T+D,2020-12-02 00:45:00,376.4300,376.8000,376.4300,376.6700,0.2400,0.0638,40,"15,063,660"
AUTD,黄金T+D,2020-12-02 00:50:00,376.6500,376.8500,376.6300,376.6500,-0.0200,-0.0053,18,"6,780,760"
AUTD,黄金T+D,2020-12-02 00:55:00,376.7000,376.7500,376.5100,376.7100,0.0600,0.0159,36,"13,559,440"
AUTD,黄金T+D,2020-12-02 01:00:00,376.7500,376.8300,376.7500,376.8300,0.1200,0.0319,58,"21,855,160"
AUTD,黄金T+D,2020-12-02 01:05:00,376.8300,376.8500,376.7500,376.7500,-0.0800,-0.0212,24,"9,043,780"
AUTD,黄金T+D,2020-12-02 01:10:00,376.8500,377.3900,376.8500,377.3900,0.6400,0.1699,222,"83,714,660"
AUTD,黄金T+D,2020-12-02 01:15:00,377.2300,377.4200,377.1700,377.2700,-0.1200,-0.0318,152,"57,354,840"
AUTD,黄金T+D,2020-12-02 01:20:00,377.2700,377.4000,377.2700,377.4000,0.1300,0.0345,84,"31,697,300"
AUTD,黄金T+D,2020-12-02 01:25:00,377.3300,377.3300,377.2300,377.3200,-0.0800,-0.0212,28,"10,564,620"
AUTD,黄金T+D,2020-12-02 01:30:00,377.3200,377.3200,377.2000,377.2000,-0.1200,-0.0318,8,"3,017,800"
AUTD,黄金T+D,2020-12-02 01:35:00,377.2000,377.2000,377.1600,377.1600,-0.0400,-0.0106,24,"9,052,720"
AUTD,黄金T+D,2020-12-02 01:40:00,377.1500,377.1500,377.0700,377.1000,-0.0600,-0.0159,8,"3,016,940"
AUTD,黄金T+D,2020-12-02 01:45:00,377.1000,377.2500,377.1000,377.2400,0.1400,0.0371,6,"2,263,460"
AUTD,黄金T+D,2020-12-02 01:50:00,377.2700,377.3800,377.2000,377.3800,0.1400,0.0371,28,"10,563,400"
AUTD,黄金T+D,2020-12-02 01:55:00,377.2700,377.4400,377.2500,377.4400,0.0600,0.0159,30,"11,321,140"
AUTD,黄金T+D,2020-12-02 02:00:00,377.3000,377.3600,377.0600,377.1800,-0.2600,-0.0689,32,"12,070,820"
AUTD,黄金T+D,2020-12-02 02:05:00,377.1800,377.2200,377.1800,377.2200,0.0400,0.0106,6,"2,263,160"
AUTD,黄金T+D,2020-12-02 02:10:00,377.3100,377.5000,377.3100,377.4800,0.2600,0.0689,58,"21,891,480"
AUTD,黄金T+D,2020-12-02 02:15:00,377.4100,377.6100,377.4000,377.4600,-0.0200,-0.0053,154,"58,139,900"
AUTD,黄金T+D,2020-12-02 02:20:00,377.6000,377.8400,377.5400,377.8200,0.3600,0.0954,138,"52,121,140"
AUTD,黄金T+D,2020-12-02 02:25:00,377.7600,378.0000,377.5300,377.5600,-0.2600,-0.0688,232,"87,667,560"
AUTD,黄金T+D,2020-12-02 02:30:00,377.5500,377.6800,377.1400,377.5700,0.0100,0.0027,188,"70,970,040"
AUTD,黄金T+D,2020-12-02 09:05:00,377.2900,377.3400,376.5600,377.2500,-0.3200,-0.0848,512,"193,039,680"
AUTD,黄金T+D,2020-12-02 09:10:00,377.3300,377.3600,377.1000,377.3000,0.0500,0.0133,512,"193,126,260"
AUTD,黄金T+D,2020-12-02 09:15:00,377.3500,377.4200,377.0000,377.0000,-0.3000,-0.0795,398,"150,147,080"
AUTD,黄金T+D,2020-12-02 09:20:00,377.0200,377.1900,377.0000,377.1800,0.1800,0.0477,216,"81,456,860"
AUTD,黄金T+D,2020-12-02 09:25:00,377.1500,377.1600,376.8000,376.8200,-0.3600,-0.0954,504,"190,021,660"
AUTD,黄金T+D,2020-12-02 09:30:00,376.8500,377.0800,376.8500,376.9100,0.0900,0.0239,362,"136,451,440"
AUTD,黄金T+D,2020-12-02 09:35:00,376.9500,377.2400,376.9200,377.1300,0.2200,0.0584,224,"84,453,160"
AUTD,黄金T+D,2020-12-02 09:40:00,377.1700,377.6000,377.1700,377.6000,0.4700,0.1246,320,"120,746,180"
AUTD,黄金T+D,2020-12-02 09:45:00,377.6000,377.6800,377.4100,377.5600,-0.0400,-0.0106,620,"234,083,000"
AUTD,黄金T+D,2020-12-02 09:50:00,377.5800,377.5800,377.4000,377.4000,-0.1600,-0.0424,498,"187,979,660"
AUTD,黄金T+D,2020-12-02 09:55:00,377.4000,377.4000,377.2000,377.2800,-0.1200,-0.0318,296,"111,681,280"
AUTD,黄金T+D,2020-12-02 10:00:00,377.2700,377.3400,377.2300,377.3400,0.0600,0.0159,580,"218,824,600"
AUTD,黄金T+D,2020-12-02 10:05:00,377.3100,377.3400,377.1500,377.2100,-0.1300,-0.0345,402,"151,646,500"
AUTD,黄金T+D,2020-12-02 10:10:00,377.2300,377.4400,377.2100,377.4200,0.2100,0.0557,284,"107,159,800"
AUTD,黄金T+D,2020-12-02 10:15:00,377.4200,377.4200,377.3500,377.4000,-0.0200,-0.0053,174,"65,668,120"
AUTD,黄金T+D,2020-12-02 10:20:00,377.3200,377.3700,377.2200,377.3000,-0.1000,-0.0265,210,"79,234,280"
AUTD,黄金T+D,2020-12-02 10:25:00,377.3500,377.3600,377.3000,377.3100,0.0100,0.0027,64,"24,148,720"
AUTD,黄金T+D,2020-12-02 10:30:00,377.3100,377.3500,377.1500,377.1500,-0.1600,-0.0424,184,"69,417,740"
AUTD,黄金T+D,2020-12-02 10:35:00,377.1900,377.3300,377.1800,377.2100,0.0600,0.0159,124,"46,773,540"
AUTD,黄金T+D,2020-12-02 10:40:00,377.2100,377.2100,377.0300,377.1000,-0.1100,-0.0292,236,"89,002,000"
AUTD,黄金T+D,2020-12-02 10:45:00,377.0300,377.3000,377.0300,377.2900,0.1900,0.0504,176,"66,377,660"
AUTD,黄金T+D,2020-12-02 10:50:00,377.1800,377.2300,376.9200,376.9500,-0.3400,-0.0901,232,"87,483,600"
AUTD,黄金T+D,2020-12-02 10:55:00,376.9500,376.9800,376.7300,376.7500,-0.2000,-0.0531,170,"64,065,200"
AUTD,黄金T+D,2020-12-02 11:00:00,376.7600,376.7800,376.2900,376.3000,-0.4500,-0.1194,490,"184,527,080"
AUTD,黄金T+D,2020-12-02 11:05:00,376.3000,376.6000,376.2100,376.5500,0.2500,0.0664,480,"180,668,040"
AUTD,黄金T+D,2020-12-02 11:10:00,376.5500,376.7900,376.5500,376.7900,0.2400,0.0637,184,"69,298,380"
AUTD,黄金T+D,2020-12-02 11:15:00,376.7900,376.8500,376.4600,376.4600,-0.3300,-0.0876,388,"146,139,660"
AUTD,黄金T+D,2020-12-02 11:20:00,376.4500,376.5300,376.3300,376.4500,-0.0100,-0.0027,488,"183,707,360"
AUTD,黄金T+D,2020-12-02 11:25:00,376.4500,376.5000,376.3700,376.3700,-0.0800,-0.0213,194,"73,029,940"
AUTD,黄金T+D,2020-12-02 11:30:00,376.2300,376.6000,376.2000,376.6000,0.2300,0.0611,266,"100,112,440"
AUTD,黄金T+D,2020-12-02 11:35:00,376.7000,377.0000,376.2000,376.4900,-0.1100,-0.0292,282,"106,123,740"
AUTD,黄金T+D,2020-12-02 11:40:00,376.4400,376.4700,376.4000,376.4700,-0.0200,-0.0053,34,"12,799,540"
AUTD,黄金T+D,2020-12-02 11:45:00,376.4100,376.5000,376.4100,376.5000,0.0300,0.0080,22,"8,282,740"
AUTD,黄金T+D,2020-12-02 11:50:00,376.4300,376.5000,376.4300,376.4500,-0.0500,-0.0133,46,"17,316,880"
AUTD,黄金T+D,2020-12-02 11:55:00,376.4500,376.5400,376.4500,376.5400,0.0900,0.0239,8,"3,012,320"
AUTD,黄金T+D,2020-12-02 12:00:00,376.5400,376.6500,376.5400,376.6000,0.0600,0.0159,86,"32,388,320"
AUTD,黄金T+D,2020-12-02 12:05:00,376.6000,376.6700,376.5400,376.6700,0.0700,0.0186,32,"12,051,220"
AUTD,黄金T+D,2020-12-02 12:10:00,376.6700,376.6700,376.5700,376.6000,-0.0700,-0.0186,16,"6,025,540"
AUTD,黄金T+D,2020-12-02 12:15:00,376.6000,376.6000,376.5900,376.5900,-0.0100,-0.0027,2,"753,180"
AUTD,黄金T+D,2020-12-02 12:20:00,376.5900,376.5900,376.5700,376.5900,0.0000,0.0000,4,"1,506,320"
AUTD,黄金T+D,2020-12-02 12:25:00,376.5900,376.5900,376.5600,376.5600,-0.0300,-0.0080,18,"6,778,140"
AUTD,黄金T+D,2020-12-02 12:30:00,376.6000,376.6500,376.6000,376.6500,0.0900,0.0239,76,"28,621,880"
AUTD,黄金T+D,2020-12-02 12:35:00,376.6500,376.6500,376.6500,376.6500,0.0000,0.0000,14,"5,273,100"
AUTD,黄金T+D,2020-12-02 12:40:00,376.6500,376.6500,376.6000,376.6500,0.0000,0.0000,6,"2,259,700"
AUTD,黄金T+D,2020-12-02 12:45:00,376.6500,376.6500,376.6500,376.6500,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-12-02 12:50:00,376.6500,376.6500,376.6000,376.6000,-0.0500,-0.0133,4,"1,506,500"
AUTD,黄金T+D,2020-12-02 12:55:00,376.6000,376.6000,376.5600,376.5600,-0.0400,-0.0106,82,"30,878,720"
AUTD,黄金T+D,2020-12-02 13:00:00,376.6000,376.6000,376.4700,376.4700,-0.0900,-0.0239,124,"46,687,620"
AUTD,黄金T+D,2020-12-02 13:05:00,376.4500,376.5000,376.4500,376.4500,-0.0200,-0.0053,234,"88,092,480"
AUTD,黄金T+D,2020-12-02 13:10:00,376.4000,376.4000,376.2000,376.2500,-0.2000,-0.0531,76,"28,594,780"
AUTD,黄金T+D,2020-12-02 13:15:00,376.2200,376.2200,376.1000,376.1000,-0.1500,-0.0399,290,"109,093,640"
AUTD,黄金T+D,2020-12-02 13:20:00,376.2000,376.4600,376.2000,376.3600,0.2600,0.0691,228,"85,777,320"
AUTD,黄金T+D,2020-12-02 13:25:00,376.3600,376.6800,376.3600,376.5000,0.1400,0.0372,50,"18,827,540"
AUTD,黄金T+D,2020-12-02 13:30:00,376.5000,376.5800,376.5000,376.5400,0.0400,0.0106,32,"12,048,680"
AUTD,黄金T+D,2020-12-02 13:35:00,376.5400,376.7500,376.3500,376.4400,-0.1000,-0.0266,410,"154,365,200"
AUTD,黄金T+D,2020-12-02 13:40:00,376.6100,376.6100,376.1100,376.1100,-0.3300,-0.0877,228,"85,801,820"
AUTD,黄金T+D,2020-12-02 13:45:00,376.2000,376.6500,376.1300,376.6000,0.4900,0.1303,114,"42,922,300"
AUTD,黄金T+D,2020-12-02 13:50:00,376.6000,376.9500,376.4500,376.7800,0.1800,0.0478,344,"129,551,700"
AUTD,黄金T+D,2020-12-02 13:55:00,376.6900,376.9000,376.6900,376.8700,0.0900,0.0239,86,"32,406,880"
AUTD,黄金T+D,2020-12-02 14:00:00,376.9000,376.9400,376.8100,376.8200,-0.0500,-0.0133,288,"108,541,380"
AUTD,黄金T+D,2020-12-02 14:05:00,376.8200,377.1100,376.8100,377.1000,0.2800,0.0743,220,"82,928,400"
AUTD,黄金T+D,2020-12-02 14:10:00,377.1800,377.2500,377.0500,377.0900,-0.0100,-0.0027,474,"178,789,060"
AUTD,黄金T+D,2020-12-02 14:15:00,377.0800,377.4500,377.0600,377.2000,0.1100,0.0292,562,"212,048,020"
AUTD,黄金T+D,2020-12-02 14:20:00,377.1000,377.3800,377.1000,377.3800,0.1800,0.0477,196,"73,950,700"
AUTD,黄金T+D,2020-12-02 14:25:00,377.3800,377.3800,377.2200,377.3300,-0.0500,-0.0133,176,"66,402,020"
AUTD,黄金T+D,2020-12-02 14:30:00,377.3400,377.5300,377.3300,377.5000,0.1700,0.0451,454,"171,351,640"
AUTD,黄金T+D,2020-12-02 14:35:00,377.5000,377.5000,377.3300,377.3300,-0.1700,-0.0450,252,"95,109,240"
AUTD,黄金T+D,2020-12-02 14:40:00,377.3300,377.4700,377.2300,377.4300,0.1000,0.0265,306,"115,477,680"
AUTD,黄金T+D,2020-12-02 14:45:00,377.4500,377.4800,377.3300,377.3300,-0.1000,-0.0265,308,"116,243,120"
AUTD,黄金T+D,2020-12-02 14:50:00,377.4000,377.4600,377.3300,377.4500,0.1200,0.0318,248,"93,597,700"
AUTD,黄金T+D,2020-12-02 14:55:00,377.4000,377.5400,377.4000,377.4000,-0.0500,-0.0133,156,"58,882,980"
AUTD,黄金T+D,2020-12-02 15:00:00,377.5000,377.5500,377.3000,377.5000,0.1000,0.0265,338,"127,581,460"
AUTD,黄金T+D,2020-12-02 15:05:00,377.4800,377.5000,377.2600,377.3000,-0.2000,-0.0530,400,"150,971,740"
AUTD,黄金T+D,2020-12-02 15:10:00,377.3100,377.5000,377.3000,377.5000,0.2000,0.0530,408,"153,976,620"
AUTD,黄金T+D,2020-12-02 15:15:00,377.5000,377.6900,377.4600,377.6500,0.1500,0.0397,406,"153,302,640"
AUTD,黄金T+D,2020-12-02 15:20:00,377.5200,377.6500,377.5000,377.5000,-0.1500,-0.0397,232,"87,599,420"
AUTD,黄金T+D,2020-12-02 15:25:00,377.6300,377.7700,377.5100,377.6900,0.1900,0.0503,238,"89,880,620"
AUTD,黄金T+D,2020-12-02 15:30:00,377.6900,377.8000,377.5600,377.6400,-0.0500,-0.0132,652,"246,247,780"
AUTD,黄金T+D,2020-12-02 20:05:00,380.1000,380.4900,378.8000,379.3900,1.7500,0.4634,"1,316","499,572,288"
AUTD,黄金T+D,2020-12-02 20:10:00,379.3900,379.4500,379.1000,379.1800,-0.2100,-0.0554,382,"144,915,740"
AUTD,黄金T+D,2020-12-02 20:15:00,379.3000,379.5000,379.2100,379.3000,0.1200,0.0316,308,"116,851,360"
AUTD,黄金T+D,2020-12-02 20:20:00,379.2200,379.4300,379.2000,379.3000,0.0000,0.0000,156,"59,176,780"
AUTD,黄金T+D,2020-12-02 20:25:00,379.3100,379.8000,379.3000,379.7200,0.4200,0.1107,270,"102,462,700"
AUTD,黄金T+D,2020-12-02 20:30:00,379.7800,379.9500,379.5800,379.8500,0.1300,0.0342,450,"170,893,080"
AUTD,黄金T+D,2020-12-02 20:35:00,379.8500,379.8900,379.2200,379.4200,-0.4300,-0.1132,300,"113,837,960"
AUTD,黄金T+D,2020-12-02 20:40:00,379.4200,379.4400,379.2000,379.3000,-0.1200,-0.0316,240,"91,043,080"
AUTD,黄金T+D,2020-12-02 20:45:00,379.3000,379.3500,379.1000,379.1000,-0.2000,-0.0527,310,"117,568,340"
AUTD,黄金T+D,2020-12-02 20:50:00,379.0500,379.0500,378.3300,378.6200,-0.4800,-0.1266,424,"160,570,940"
AUTD,黄金T+D,2020-12-02 20:55:00,378.7500,379.1900,378.6500,378.9800,0.3600,0.0951,222,"84,123,880"
AUTD,黄金T+D,2020-12-02 21:00:00,378.9000,379.1900,378.8400,379.0300,0.0500,0.0132,238,"90,215,240"
AUTD,黄金T+D,2020-12-02 21:05:00,379.1200,379.3800,378.8000,379.3700,0.3400,0.0897,668,"253,260,640"
AUTD,黄金T+D,2020-12-02 21:10:00,379.3000,379.8000,379.2100,379.7300,0.3600,0.0949,320,"121,455,080"
AUTD,黄金T+D,2020-12-02 21:15:00,379.7000,379.8000,379.5100,379.7500,0.0200,0.0053,304,"115,418,020"
AUTD,黄金T+D,2020-12-02 21:20:00,379.7600,380.3000,379.7600,380.1500,0.4000,0.1053,"1,028","390,765,696"
AUTD,黄金T+D,2020-12-02 21:25:00,380.1100,380.1600,379.5500,379.7000,-0.4500,-0.1184,336,"127,596,720"
AUTD,黄金T+D,2020-12-02 21:30:00,379.7000,379.8000,379.4800,379.4800,-0.2200,-0.0579,122,"46,320,320"
AUTD,黄金T+D,2020-12-02 21:35:00,379.6300,379.9300,379.6300,379.7700,0.2900,0.0764,116,"44,048,740"
AUTD,黄金T+D,2020-12-02 21:40:00,379.6700,379.6700,378.8000,378.9100,-0.8600,-0.2264,298,"113,002,000"
AUTD,黄金T+D,2020-12-02 21:45:00,378.8200,379.0800,378.6300,378.6300,-0.2800,-0.0739,342,"129,582,940"
AUTD,黄金T+D,2020-12-02 21:50:00,378.7500,378.7500,377.3000,377.4500,-1.1800,-0.3116,"1,076","406,660,464"
AUTD,黄金T+D,2020-12-02 21:55:00,377.3700,377.9500,377.0900,377.7400,0.2900,0.0768,718,"271,064,800"
AUTD,黄金T+D,2020-12-02 22:00:00,377.7100,378.2300,377.6900,378.1700,0.4300,0.1138,360,"136,064,100"
AUTD,黄金T+D,2020-12-02 22:05:00,378.1700,378.9900,378.1300,378.8700,0.7000,0.1851,562,"212,750,680"
AUTD,黄金T+D,2020-12-02 22:10:00,378.8700,378.9900,378.5000,378.5000,-0.3700,-0.0977,228,"86,356,740"
AUTD,黄金T+D,2020-12-02 22:15:00,378.5000,378.6900,378.3400,378.6500,0.1500,0.0396,112,"42,396,540"
AUTD,黄金T+D,2020-12-02 22:20:00,378.7000,378.7000,378.4300,378.4300,-0.2200,-0.0581,136,"51,480,460"
AUTD,黄金T+D,2020-12-02 22:25:00,378.4300,378.5000,378.2000,378.4300,0.0000,0.0000,120,"45,402,820"
AUTD,黄金T+D,2020-12-02 22:30:00,378.4500,378.6700,378.3000,378.4400,0.0100,0.0026,168,"63,588,060"
AUTD,黄金T+D,2020-12-02 22:35:00,378.5500,378.5500,377.9300,378.0800,-0.3600,-0.0951,196,"74,115,900"
AUTD,黄金T+D,2020-12-02 22:40:00,378.0000,378.2800,377.9600,378.2800,0.2000,0.0529,162,"61,260,940"
AUTD,黄金T+D,2020-12-02 22:45:00,378.3200,378.3800,378.0800,378.3800,0.1000,0.0264,56,"21,179,880"
AUTD,黄金T+D,2020-12-02 22:50:00,378.3800,378.7000,378.3800,378.6600,0.2800,0.0740,80,"30,282,140"
AUTD,黄金T+D,2020-12-02 22:55:00,378.6600,378.7500,378.5200,378.5200,-0.1400,-0.0370,34,"12,873,080"
AUTD,黄金T+D,2020-12-02 23:00:00,378.4800,378.5900,378.4600,378.4600,-0.0600,-0.0159,26,"9,841,440"
AUTD,黄金T+D,2020-12-02 23:05:00,378.6000,379.3000,378.5700,379.3000,0.8400,0.2220,252,"95,514,800"
AUTD,黄金T+D,2020-12-02 23:10:00,379.2100,379.3200,379.0000,379.1000,-0.2000,-0.0527,56,"21,236,300"
AUTD,黄金T+D,2020-12-02 23:15:00,379.0300,379.2500,378.9600,379.1600,0.0600,0.0158,158,"59,901,940"
AUTD,黄金T+D,2020-12-02 23:20:00,379.1100,379.4700,379.0200,379.4700,0.3100,0.0818,260,"98,608,140"
AUTD,黄金T+D,2020-12-02 23:25:00,379.4700,379.5000,379.0600,379.3000,-0.1700,-0.0448,136,"51,585,140"
AUTD,黄金T+D,2020-12-02 23:30:00,379.2100,379.5600,379.1200,379.5500,0.2500,0.0659,212,"80,432,700"
AUTD,黄金T+D,2020-12-02 23:35:00,379.5000,379.9000,379.5000,379.7000,0.1500,0.0395,180,"68,349,100"
AUTD,黄金T+D,2020-12-02 23:40:00,379.7000,379.7000,379.5100,379.6700,-0.0300,-0.0079,42,"15,945,300"
AUTD,黄金T+D,2020-12-02 23:45:00,379.7000,379.7000,379.3200,379.3300,-0.3400,-0.0896,18,"6,831,580"
AUTD,黄金T+D,2020-12-02 23:50:00,379.4500,379.5800,379.3900,379.5800,0.2500,0.0659,38,"14,420,120"
AUTD,黄金T+D,2020-12-02 23:55:00,379.6400,379.7000,379.2000,379.6500,0.0700,0.0184,184,"69,836,620"
AUTD,黄金T+D,2020-12-03 00:00:00,379.6500,379.7600,379.5000,379.7400,0.0900,0.0237,70,"26,575,160"
AUTD,黄金T+D,2020-12-03 00:05:00,379.7600,380.0900,379.7000,379.8300,0.0900,0.0237,244,"92,702,620"
AUTD,黄金T+D,2020-12-03 00:10:00,379.8300,379.8300,379.5000,379.6400,-0.1900,-0.0500,32,"12,149,380"
AUTD,黄金T+D,2020-12-03 00:15:00,379.6400,379.7900,379.6000,379.7800,0.1400,0.0369,62,"23,540,300"
AUTD,黄金T+D,2020-12-03 00:20:00,379.7400,379.8300,379.6500,379.7700,-0.0100,-0.0026,30,"11,392,620"
AUTD,黄金T+D,2020-12-03 00:25:00,379.7700,379.9700,379.7100,379.7100,-0.0600,-0.0158,38,"14,435,180"
AUTD,黄金T+D,2020-12-03 00:30:00,379.8400,379.8400,379.7100,379.8100,0.1000,0.0263,28,"10,633,420"
AUTD,黄金T+D,2020-12-03 00:35:00,379.7800,379.7800,379.5400,379.5400,-0.2700,-0.0711,10,"3,796,500"
AUTD,黄金T+D,2020-12-03 00:40:00,379.6700,379.8600,379.6500,379.8000,0.2600,0.0685,84,"31,900,420"
AUTD,黄金T+D,2020-12-03 00:45:00,379.8000,379.8500,379.8000,379.8100,0.0100,0.0026,14,"5,317,320"
AUTD,黄金T+D,2020-12-03 00:50:00,379.7100,379.7100,379.6400,379.6400,-0.1700,-0.0448,12,"4,556,180"
